Warehouse,Part_No,Total_Demand,Avg_Demand,Std_Demand,CV,Non_Zero_Months,Intermittency_Rate,Demand_Class,Safety_Stock,Reorder_Point,Target_Stock_Level,Inventory_Coverage,Service_Level_Achievement,Inventory_Risk
1110,IA342124,13.0,0.19,0.5,2.56,11,0.84,Slow Moving,0.825,1.015,1.2049999999999998,6.342105263157894,100.0,High Risk
1110,IA343247,3172.0,47.34,36.93,0.78,67,0.0,Fast Moving,60.93449999999999,108.27449999999999,155.6145,3.2871673003802275,100.0,Low Risk
1110,IA345668,25.0,0.37,1.41,3.79,12,0.82,Slow Moving,2.3265,2.6965,3.0665,8.287837837837838,100.0,High Risk
1110,IA346358,4557.0,68.01,136.51,2.01,67,0.0,Fast Moving,225.24149999999997,293.25149999999996,361.26149999999996,5.311887957653285,100.0,High Risk
1110,IA346423,4346.0,64.87,139.36,2.15,65,0.03,Fast Moving,229.94400000000002,294.814,359.684,5.544689378757515,100.0,High Risk
1110,IA348005,1584.0,23.64,19.13,0.81,62,0.07,Fast Moving,31.564499999999995,55.204499999999996,78.8445,3.3352157360406087,100.0,Low Risk
1110,IA349569,145.0,2.16,3.81,1.76,20,0.7,Slow Moving,6.286499999999999,8.4465,10.6065,4.910416666666666,100.0,Medium Risk
1110,IA349928,20.0,0.3,0.62,2.09,15,0.78,Slow Moving,1.023,1.323,1.623,5.41,100.0,High Risk
1110,IA349929,15.0,0.22,0.54,2.42,12,0.82,Slow Moving,0.891,1.111,1.331,6.05,100.0,High Risk
1110,IA352885,212.0,3.16,2.82,0.89,62,0.07,Fast Moving,4.653,7.813,10.972999999999999,3.4724683544303794,100.0,Low Risk
1110,IA352886,170.0,2.54,2.54,1.0,54,0.19,Fast Moving,4.191,6.731,9.271,3.6500000000000004,100.0,Low Risk
1110,IA800123,85.0,1.27,1.77,1.39,38,0.43,Fast Moving,2.9204999999999997,4.1905,5.4605,4.2996062992125985,100.0,Medium Risk
1110,IA800142,147.0,2.19,2.71,1.23,40,0.4,Fast Moving,4.4715,6.6615,8.8515,4.041780821917808,100.0,Medium Risk
1110,IA800171,4.0,0.06,0.24,3.97,4,0.94,Intermittent,0.39599999999999996,0.45599999999999996,0.516,8.600000000000001,100.0,High Risk
1110,IA800174,105.0,1.57,1.73,1.1,47,0.3,Fast Moving,2.8545,4.4245,5.9945,3.818152866242038,100.0,Medium Risk
1110,IA800270,1034.0,15.43,30.55,1.98,31,0.54,Fast Moving,50.4075,65.8375,81.26750000000001,5.266850291639664,100.0,Medium Risk
1110,IA800286,56.0,0.84,1.13,1.35,32,0.52,Fast Moving,1.8644999999999998,2.7045,3.5444999999999998,4.219642857142857,100.0,Medium Risk
1110,IA800372,172.0,2.57,2.43,0.95,56,0.16,Fast Moving,4.0095,6.5794999999999995,9.1495,3.56011673151751,100.0,Low Risk
1110,IA800644,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IA800708,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1110,IA800796,53.0,0.79,1.1,1.39,32,0.52,Fast Moving,1.815,2.605,3.395,4.2974683544303796,100.0,Medium Risk
1110,IA800909,124.0,1.85,2.05,1.11,42,0.37,Fast Moving,3.3824999999999994,5.2325,7.0825,3.828378378378378,100.0,Medium Risk
1110,IA800919,70.0,1.04,1.18,1.13,36,0.46,Fast Moving,1.9469999999999998,2.987,4.027,3.8721153846153844,100.0,Medium Risk
1110,IA800945,32.0,0.48,0.87,1.82,19,0.72,Slow Moving,1.4355,1.9155,2.3955,4.9906250000000005,100.0,Medium Risk
1110,IA800986,50.0,0.75,1.11,1.49,24,0.64,Fast Moving,1.8315000000000001,2.5815,3.3315,4.442,100.0,Medium Risk
1110,IA801773,40.0,0.6,0.85,1.42,27,0.6,Fast Moving,1.4024999999999999,2.0025,2.6025,4.3375,100.0,Medium Risk
1110,IA803129,5.0,0.07,0.43,5.82,2,0.97,Intermittent,0.7094999999999999,0.7794999999999999,0.8494999999999999,12.135714285714283,100.0,High Risk
1110,IA803130,3.0,0.04,0.36,8.12,1,0.99,Intermittent,0.594,0.634,0.674,16.85,100.0,High Risk
1110,IA803150,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,IA803260,59.0,0.88,1.25,1.42,32,0.52,Fast Moving,2.0625,2.9425,3.8225,4.34375,100.0,Medium Risk
1110,IA890054,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1110,IB002758,8.0,0.12,0.5,4.22,4,0.94,Intermittent,0.825,0.945,1.065,8.875,100.0,High Risk
1110,IB002996,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IB002997,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,IB003111,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IB004012,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IB004331,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IB004370,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1110,IB004503,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IB999814,20.0,0.3,1.01,3.38,7,0.9,Slow Moving,1.6664999999999999,1.9665,2.2664999999999997,7.555,100.0,High Risk
1110,IC303106,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC305823,6.0,0.09,0.29,3.19,6,0.91,Slow Moving,0.4784999999999999,0.5684999999999999,0.6584999999999999,7.3166666666666655,100.0,High Risk
1110,IC306287,9.0,0.13,0.49,3.61,6,0.91,Slow Moving,0.8085,0.9385,1.0685,8.21923076923077,100.0,High Risk
1110,IC306821,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC306929,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC309428,494.0,7.37,9.36,1.27,65,0.03,Fast Moving,15.443999999999999,22.814,30.184,4.095522388059702,100.0,Medium Risk
1110,IC309622,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC319534,17.0,0.25,0.58,2.29,13,0.81,Slow Moving,0.9569999999999999,1.2069999999999999,1.4569999999999999,5.827999999999999,100.0,High Risk
1110,IC319545,18.0,0.27,1.25,4.66,8,0.88,Slow Moving,2.0625,2.3325,2.6025,9.638888888888888,100.0,High Risk
1110,IC321001,4.0,0.06,0.24,3.97,4,0.94,Intermittent,0.39599999999999996,0.45599999999999996,0.516,8.600000000000001,100.0,High Risk
1110,IC321866,67.0,1.0,2.45,2.45,22,0.67,Slow Moving,4.0425,5.0425,6.0425,6.0425,100.0,High Risk
1110,IC322874,70.0,1.04,3.61,3.46,7,0.9,Slow Moving,5.956499999999999,6.996499999999999,8.0365,7.727403846153846,100.0,High Risk
1110,IC323269,6.0,0.09,0.54,6.02,2,0.97,Intermittent,0.891,0.981,1.071,11.9,100.0,High Risk
1110,IC323521,19.0,0.28,0.66,2.34,12,0.82,Slow Moving,1.089,1.369,1.649,5.889285714285714,100.0,High Risk
1110,IC327094,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1110,IC327535,133.0,1.99,6.48,3.26,25,0.63,Fast Moving,10.692,12.682,14.672,7.3728643216080405,100.0,High Risk
1110,IC327536,188.0,2.81,6.5,2.32,36,0.46,Fast Moving,10.725,13.535,16.345,5.816725978647686,100.0,High Risk
1110,IC327693,5.0,0.07,0.61,8.12,1,0.99,Intermittent,1.0065,1.0765,1.1465,16.378571428571426,100.0,High Risk
1110,IC334533,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1110,IC334534,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1110,IC339582,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC341151,15.0,0.22,1.35,6.02,5,0.93,Intermittent,2.2275,2.4475000000000002,2.6675000000000004,12.125000000000002,100.0,High Risk
1110,IC341777,3.0,0.04,0.36,8.12,1,0.99,Intermittent,0.594,0.634,0.674,16.85,100.0,High Risk
1110,IC342292,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,IC343514,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,IC343515,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC343735,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,IC343758,89.0,1.33,4.07,3.06,18,0.73,Slow Moving,6.7155000000000005,8.0455,9.3755,7.049248120300752,100.0,High Risk
1110,IC343773,264.0,3.94,6.38,1.62,34,0.49,Fast Moving,10.527,14.466999999999999,18.407,4.671827411167513,100.0,Medium Risk
1110,IC346184,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,IC346920,6.0,0.09,0.38,4.2,4,0.94,Intermittent,0.627,0.717,0.8069999999999999,8.966666666666667,100.0,High Risk
1110,IC346921,8.0,0.12,0.37,3.08,7,0.9,Slow Moving,0.6104999999999999,0.7304999999999999,0.8504999999999999,7.0874999999999995,100.0,High Risk
1110,IC346924,13.0,0.19,1.08,5.58,3,0.96,Intermittent,1.782,1.972,2.162,11.378947368421052,100.0,High Risk
1110,IC348501,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1110,IC348811,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1110,IC348887,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC348926,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC349029,20.0,0.3,1.04,3.47,7,0.9,Slow Moving,1.716,2.016,2.316,7.72,100.0,High Risk
1110,IC349152,16.0,0.24,0.67,2.81,9,0.87,Slow Moving,1.1055,1.3455,1.5855,6.60625,100.0,High Risk
1110,IC351810,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,IC355110,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1110,IC355992,3.0,0.04,0.27,6.02,2,0.97,Intermittent,0.4455,0.4855,0.5255,13.1375,100.0,High Risk
1110,IC356798,47.0,0.7,1.49,2.12,20,0.7,Slow Moving,2.4585,3.1585,3.8585000000000003,5.512142857142858,100.0,High Risk
1110,IC356799,54.0,0.81,1.94,2.41,17,0.75,Slow Moving,3.2009999999999996,4.010999999999999,4.821,5.951851851851851,100.0,High Risk
1110,IC356801,15.0,0.22,0.62,2.76,9,0.87,Slow Moving,1.023,1.2429999999999999,1.4629999999999999,6.6499999999999995,100.0,High Risk
1110,IC356803,11.0,0.16,0.86,5.22,3,0.96,Intermittent,1.4189999999999998,1.5789999999999997,1.7389999999999997,10.868749999999997,100.0,High Risk
1110,IC356804,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1110,IC365739,5.0,0.07,0.4,5.34,3,0.96,Intermittent,0.66,0.73,0.8,11.428571428571429,100.0,High Risk
1110,IC367778,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,IC370747,5.0,0.07,0.31,4.21,4,0.94,Intermittent,0.5115,0.5814999999999999,0.6515,9.307142857142855,100.0,High Risk
1110,IC371554,77.0,1.15,5.44,4.74,8,0.88,Slow Moving,8.976,10.126000000000001,11.276000000000002,9.80521739130435,100.0,High Risk
1110,IC371555,52.0,0.78,2.93,3.78,8,0.88,Slow Moving,4.8345,5.6145000000000005,6.394500000000001,8.198076923076924,100.0,High Risk
1110,IC371556,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,IC371557,8.0,0.12,0.66,5.51,3,0.96,Intermittent,1.089,1.209,1.3290000000000002,11.075000000000001,100.0,High Risk
1110,IC373935,49.0,0.73,3.53,4.83,4,0.94,Intermittent,5.8245,6.554499999999999,7.2844999999999995,9.978767123287671,100.0,High Risk
1110,IC375720,35.0,0.52,0.84,1.6,24,0.64,Fast Moving,1.386,1.906,2.426,4.665384615384616,100.0,Medium Risk
1110,IC380293,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,IC380294,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,IC380295,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC384879,6.0,0.09,0.29,3.19,6,0.91,Slow Moving,0.4784999999999999,0.5684999999999999,0.6584999999999999,7.3166666666666655,100.0,High Risk
1110,IC396700,41.0,0.61,1.42,2.33,18,0.73,Slow Moving,2.343,2.953,3.5629999999999997,5.840983606557376,100.0,High Risk
1110,IC402652,5.0,0.07,0.31,4.21,4,0.94,Intermittent,0.5115,0.5814999999999999,0.6515,9.307142857142855,100.0,High Risk
1110,IC405190,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC405221,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,IC405280,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC405292,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC405293,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC406258,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC406261,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC406910,1287.0,19.21,20.08,1.05,61,0.09,Fast Moving,33.132,52.342,71.55199999999999,3.724726704841228,100.0,Medium Risk
1110,IC409697,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC409698,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC800422,3.0,0.04,0.27,6.02,2,0.97,Intermittent,0.4455,0.4855,0.5255,13.1375,100.0,High Risk
1110,IC800608,26.0,0.39,1.05,2.71,13,0.81,Slow Moving,1.7325,2.1225,2.5125,6.4423076923076925,100.0,High Risk
1110,IC801076,32.0,0.48,1.9,3.99,5,0.93,Intermittent,3.135,3.6149999999999998,4.095,8.53125,100.0,High Risk
1110,IC801217,81.0,1.21,3.02,2.5,20,0.7,Slow Moving,4.983,6.193,7.403,6.118181818181818,100.0,High Risk
1110,IC801540,5.0,0.07,0.5,6.68,2,0.97,Intermittent,0.825,0.895,0.9650000000000001,13.785714285714285,100.0,High Risk
1110,IC801634,66.0,0.99,2.7,2.74,11,0.84,Slow Moving,4.455,5.445,6.4350000000000005,6.500000000000001,100.0,High Risk
1110,IC802627,1293.0,19.3,22.31,1.16,64,0.04,Fast Moving,36.811499999999995,56.11149999999999,75.41149999999999,3.9073316062176158,100.0,Medium Risk
1110,IC802628,1203.0,17.96,21.18,1.18,62,0.07,Fast Moving,34.946999999999996,52.907,70.86699999999999,3.945824053452115,100.0,Medium Risk
1110,IC803196,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,IC803198,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,IC803339,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC890558,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC890658,2.0,0.03,0.24,8.12,1,0.99,Intermittent,0.39599999999999996,0.42599999999999993,0.45599999999999996,15.2,100.0,High Risk
1110,IC890662,13.0,0.19,0.5,2.56,10,0.85,Slow Moving,0.825,1.015,1.2049999999999998,6.342105263157894,100.0,High Risk
1110,IC890809,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC891148,34.0,0.51,1.31,2.58,14,0.79,Slow Moving,2.1614999999999998,2.6715,3.1814999999999998,6.238235294117646,100.0,High Risk
1110,IC891350,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,IC891495,15.0,0.22,0.99,4.42,6,0.91,Slow Moving,1.6335,1.8535,2.0735,9.425,100.0,High Risk
1110,IC891704,4.0,0.06,0.29,4.91,3,0.96,Intermittent,0.4784999999999999,0.5385,0.5985,9.975000000000001,100.0,High Risk
1110,ID201461,40.0,0.6,3.4,5.7,2,0.97,Intermittent,5.609999999999999,6.209999999999999,6.809999999999999,11.349999999999998,100.0,High Risk
1110,ID202684-N,2.0,0.03,0.24,8.12,1,0.99,Intermittent,0.39599999999999996,0.42599999999999993,0.45599999999999996,15.2,100.0,High Risk
1110,ID203133,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1110,ID204150,60.0,0.9,4.14,4.62,3,0.96,Intermittent,6.8309999999999995,7.731,8.631,9.59,100.0,High Risk
1110,ID204173,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,ID205339,4.0,0.06,0.24,3.97,4,0.94,Intermittent,0.39599999999999996,0.45599999999999996,0.516,8.600000000000001,100.0,High Risk
1110,ID205841,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,ID207214,365.0,5.45,25.05,4.6,9,0.87,Slow Moving,41.332499999999996,46.7825,52.2325,9.583944954128441,100.0,High Risk
1110,ID207223,23.0,0.34,1.11,3.24,9,0.87,Slow Moving,1.8315000000000001,2.1715,2.5115,7.386764705882352,100.0,High Risk
1110,ID207481,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,ID208199,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,ID208374,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,ID208878,11.0,0.16,0.8,4.89,4,0.94,Intermittent,1.32,1.48,1.64,10.25,100.0,High Risk
1110,ID209878,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,ID301750,7.0,0.1,0.35,3.36,6,0.91,Slow Moving,0.5774999999999999,0.6774999999999999,0.7774999999999999,7.774999999999999,100.0,High Risk
1110,ID302843,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,ID306812,3.0,0.04,0.27,6.02,2,0.97,Intermittent,0.4455,0.4855,0.5255,13.1375,100.0,High Risk
1110,ID307376,8.0,0.12,0.47,3.97,5,0.93,Intermittent,0.7755,0.8955,1.0154999999999998,8.462499999999999,100.0,High Risk
1110,ID307605,93.0,1.39,4.17,3.01,19,0.72,Slow Moving,6.8805,8.2705,9.6605,6.950000000000001,100.0,High Risk
1110,ID309925,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,ID311741,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,ID313954,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1110,ID315104,14.0,0.21,0.95,4.57,5,0.93,Intermittent,1.5675,1.7774999999999999,1.9874999999999998,9.464285714285714,100.0,High Risk
1110,ID315451,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,ID316343,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,ID316822,2.0,0.03,0.24,8.12,1,0.99,Intermittent,0.39599999999999996,0.42599999999999993,0.45599999999999996,15.2,100.0,High Risk
1110,ID316973,14.0,0.21,0.47,2.27,12,0.82,Slow Moving,0.7755,0.9854999999999999,1.1955,5.692857142857143,100.0,High Risk
1110,ID317836,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,ID318276,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,ID318514,18.0,0.27,0.74,2.77,10,0.85,Slow Moving,1.2209999999999999,1.4909999999999999,1.761,6.522222222222221,100.0,High Risk
1110,ID318515,21.0,0.31,0.8,2.54,11,0.84,Slow Moving,1.32,1.6300000000000001,1.9400000000000002,6.258064516129033,100.0,High Risk
1110,ID320455,9.0,0.13,0.42,3.12,7,0.9,Slow Moving,0.693,0.823,0.953,7.3307692307692305,100.0,High Risk
1110,ID320853,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1110,ID321226,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,ID323101,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,ID323175,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,ID323533,14.0,0.21,0.66,3.15,8,0.88,Slow Moving,1.089,1.299,1.509,7.185714285714285,100.0,High Risk
1110,ID324967,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,ID326471,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,ID326987,9.0,0.13,0.42,3.12,7,0.9,Slow Moving,0.693,0.823,0.953,7.3307692307692305,100.0,High Risk
1110,ID332459,7.0,0.1,0.31,2.93,7,0.9,Slow Moving,0.5115,0.6114999999999999,0.7114999999999999,7.114999999999998,100.0,High Risk
1110,ID332604,17.0,0.25,0.58,2.29,12,0.82,Slow Moving,0.9569999999999999,1.2069999999999999,1.4569999999999999,5.827999999999999,100.0,High Risk
1110,ID334299,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,ID334300,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,ID334308,6.0,0.09,0.29,3.19,6,0.91,Slow Moving,0.4784999999999999,0.5684999999999999,0.6584999999999999,7.3166666666666655,100.0,High Risk
1110,ID335859,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,ID335875,10.0,0.15,0.4,2.65,9,0.87,Slow Moving,0.66,0.81,0.9600000000000001,6.4,100.0,High Risk
1110,ID336220,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1110,ID337634,56.0,0.84,1.31,1.57,30,0.55,Fast Moving,2.1614999999999998,3.0014999999999996,3.8414999999999995,4.573214285714285,100.0,Medium Risk
1110,ID338715,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1110,ID344299,4.0,0.06,0.29,4.91,3,0.96,Intermittent,0.4784999999999999,0.5385,0.5985,9.975000000000001,100.0,High Risk
1110,ID345190,33.0,0.49,1.86,3.78,16,0.76,Slow Moving,3.069,3.559,4.049,8.26326530612245,100.0,High Risk
1110,ID346300,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,ID346384,4.0,0.06,0.38,6.39,2,0.97,Intermittent,0.627,0.687,0.7470000000000001,12.450000000000003,100.0,High Risk
1110,ID346569,29.0,0.43,1.32,3.05,16,0.76,Slow Moving,2.178,2.608,3.0380000000000003,7.065116279069768,100.0,High Risk
1110,ID346582,5.0,0.07,0.31,4.21,4,0.94,Intermittent,0.5115,0.5814999999999999,0.6515,9.307142857142855,100.0,High Risk
1110,ID346611,4.0,0.06,0.24,3.97,4,0.94,Intermittent,0.39599999999999996,0.45599999999999996,0.516,8.600000000000001,100.0,High Risk
1110,ID347678,57.0,0.85,0.98,1.15,35,0.48,Fast Moving,1.617,2.467,3.317,3.902352941176471,100.0,Medium Risk
1110,ID347993,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1110,ID348638,5.0,0.07,0.31,4.21,4,0.94,Intermittent,0.5115,0.5814999999999999,0.6515,9.307142857142855,100.0,High Risk
1110,ID352489,1517.0,22.64,23.24,1.03,65,0.03,Fast Moving,38.346,60.986,83.626,3.6937279151943465,100.0,Medium Risk
1110,ID354557,11.0,0.16,0.48,2.9,8,0.88,Slow Moving,0.7919999999999999,0.952,1.1119999999999999,6.949999999999999,100.0,High Risk
1110,ID356321,84.0,1.25,1.76,1.4,43,0.36,Fast Moving,2.904,4.154,5.404,4.3232,100.0,Medium Risk
1110,ID356847,9.0,0.13,0.52,3.84,5,0.93,Intermittent,0.858,0.988,1.1179999999999999,8.6,100.0,High Risk
1110,ID356848,2.0,0.03,0.24,8.12,1,0.99,Intermittent,0.39599999999999996,0.42599999999999993,0.45599999999999996,15.2,100.0,High Risk
1110,ID356852,179.0,2.67,4.87,1.82,40,0.4,Fast Moving,8.035499999999999,10.705499999999999,13.375499999999999,5.009550561797752,100.0,Medium Risk
1110,ID356856,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1110,ID356858,298.0,4.45,5.53,1.24,55,0.18,Fast Moving,9.1245,13.5745,18.0245,4.050449438202247,100.0,Medium Risk
