Warehouse,Part_No,Date,Demand,Material_Description
1110,ID364170,2021-12,3245.0,
1110,ID370657,2021-12,934.0,
1110,ID377754,2021-12,1035.0,
1110,ID378974,2021-12,0.0,
1110,IA202651,2022-01,1854.0,
1110,IA203086,2022-01,1786.0,
1110,IA203416,2022-01,2419.0,
1110,IA215142,2022-01,1274.0,
1110,IA215577,2022-01,2760.0,
1110,IA215578,2022-01,2033.0,
1110,IA301086,2022-01,1297.0,
1110,IA328687,2022-01,260.0,
1110,IA329978,2022-01,1330.0,
1110,IB002922,2022-01,8379.0,
1110,IB999850,2022-01,859.0,
1110,ID201024,2022-01,6052.0,
1110,ID206974,2022-01,2808.0,
1110,ID301958,2022-01,5477.0,
1110,ID304913,2022-01,235.0,
1110,ID309786,2022-01,3072.0,
1110,ID332218,2022-01,1490.0,
1110,ID332219,2022-01,1130.0,
1110,ID334315,2022-01,857.0,
1110,IE314595,2022-01,320.0,
1110,IF000466,2022-01,825.0,
1110,IM300205,2022-01,3900.0,
1110,MB344408,2022-01,580.0,
1110,ME074696,2022-01,1656.0,
1110,MF434103,2022-01,1120.0,
1110,MF434104,2022-01,1100.0,
1110,MF434105,2022-01,1940.0,
1110,MF445086,2022-01,1400.0,
1110,MF472127,2022-01,1560.0,
1110,ID364170,2022-01,1715.0,
1110,ID370657,2022-01,1043.0,
1110,ID377754,2022-01,1064.0,
1110,ID378974,2022-01,0.0,
1110,IA202651,2022-02,1534.0,
1110,IA203086,2022-02,810.0,
1110,IA203416,2022-02,1684.0,
1110,IA215142,2022-02,822.0,
1110,IA215577,2022-02,1272.0,
1110,IA215578,2022-02,841.0,
1110,IA301086,2022-02,789.0,
1110,IA328687,2022-02,260.0,
1110,IA329978,2022-02,1554.0,
1110,IB002922,2022-02,7466.0,
1110,IB999850,2022-02,748.0,
1110,ID201024,2022-02,5788.0,
1110,ID206974,2022-02,2260.0,
1110,ID301958,2022-02,5613.0,
1110,ID304913,2022-02,460.0,
1110,ID309786,2022-02,1816.0,
1110,ID332218,2022-02,1403.0,
1110,ID332219,2022-02,907.0,
1110,ID334315,2022-02,698.0,
1110,IE314595,2022-02,263.0,
1110,IF000466,2022-02,1125.0,
1110,IM300205,2022-02,3060.0,
1110,MB344408,2022-02,1160.0,
1110,ME074696,2022-02,1828.0,
1110,MF434103,2022-02,1020.0,
1110,MF434104,2022-02,1660.0,
1110,MF434105,2022-02,1100.0,
1110,MF445086,2022-02,2000.0,
1110,MF472127,2022-02,1140.0,
1110,ID364170,2022-02,2071.0,
1110,ID370657,2022-02,649.0,
1110,ID377754,2022-02,512.0,
1110,ID378974,2022-02,0.0,
1110,IA202651,2022-03,2650.0,
1110,IA203086,2022-03,860.0,
1110,IA203416,2022-03,3416.0,
1110,IA215142,2022-03,2409.0,
1110,IA215577,2022-03,4436.0,
1110,IA215578,2022-03,3375.0,
1110,IA301086,2022-03,1232.0,
1110,IA328687,2022-03,1760.0,
1110,IA329978,2022-03,1848.0,
1110,IB002922,2022-03,11636.0,
1110,IB999850,2022-03,2221.0,
1110,ID201024,2022-03,9959.0,
1110,ID206974,2022-03,3617.0,
1110,ID301958,2022-03,14669.0,
1110,ID304913,2022-03,694.0,
1110,ID309786,2022-03,3248.0,
1110,ID332218,2022-03,2702.0,
1110,ID332219,2022-03,2182.0,
1110,ID334315,2022-03,1049.0,
1110,IE314595,2022-03,303.0,
1110,IF000466,2022-03,2785.0,
1110,IM300205,2022-03,4640.0,
1110,MB344408,2022-03,4800.0,
1110,ME074696,2022-03,4424.0,
1110,MF434103,2022-03,2020.0,
1110,MF434104,2022-03,1780.0,
1110,MF434105,2022-03,1340.0,
1110,MF445086,2022-03,3500.0,
1110,MF472127,2022-03,1540.0,
1110,ID364170,2022-03,4556.0,
1110,ID370657,2022-03,1192.0,
1110,ID377754,2022-03,991.0,
1110,ID378974,2022-03,0.0,
1110,IA202651,2022-04,1468.0,
1110,IA203086,2022-04,830.0,
1110,IA203416,2022-04,1591.0,
1110,IA215142,2022-04,879.0,
1110,IA215577,2022-04,1403.0,
1110,IA215578,2022-04,1355.0,
1110,IA301086,2022-04,748.0,
1110,IA328687,2022-04,1620.0,
1110,IA329978,2022-04,1134.0,
1110,IB002922,2022-04,3171.0,
1110,IB999850,2022-04,1823.0,
1110,ID201024,2022-04,1929.0,
1110,ID206974,2022-04,1499.0,
1110,ID301958,2022-04,1589.0,
1110,ID304913,2022-04,1870.0,
1110,ID309786,2022-04,2416.0,
1110,ID332218,2022-04,795.0,
1110,ID332219,2022-04,802.0,
1110,ID334315,2022-04,603.0,
1110,IE314595,2022-04,194.0,
1110,IF000466,2022-04,966.0,
1110,IM300205,2022-04,5110.0,
1110,MB344408,2022-04,1120.0,
1110,ME074696,2022-04,1776.0,
1110,MF434103,2022-04,920.0,
1110,MF434104,2022-04,880.0,
1110,MF434105,2022-04,1700.0,
1110,MF445086,2022-04,1220.0,
1110,MF472127,2022-04,1100.0,
1110,ID364170,2022-04,482.0,
1110,ID370657,2022-04,833.0,
1110,ID377754,2022-04,533.0,
1110,ID378974,2022-04,0.0,
1110,IA202651,2022-05,1481.0,
1110,IA203086,2022-05,1090.0,
1110,IA203416,2022-05,1927.0,
1110,IA215142,2022-05,1142.0,
1110,IA215577,2022-05,1789.0,
1110,IA215578,2022-05,1344.0,
1110,IA301086,2022-05,1019.0,
1110,IA328687,2022-05,1220.0,
1110,IA329978,2022-05,1121.0,
1110,IB002922,2022-05,4373.0,
1110,IB999850,2022-05,1486.0,
1110,ID201024,2022-05,4116.0,
1110,ID206974,2022-05,1228.0,
1110,ID301958,2022-05,9604.0,
1110,ID304913,2022-05,2775.0,
1110,ID309786,2022-05,1955.0,
1110,ID332218,2022-05,1156.0,
1110,ID332219,2022-05,1017.0,
1110,ID334315,2022-05,902.0,
1110,IE314595,2022-05,113.0,
1110,IF000466,2022-05,1120.0,
1110,IM300205,2022-05,3380.0,
1110,MB344408,2022-05,1220.0,
1110,ME074696,2022-05,2464.0,
1110,MF434103,2022-05,1400.0,
1110,MF434104,2022-05,3460.0,
1110,MF434105,2022-05,3760.0,
1110,MF445086,2022-05,1360.0,
1110,MF472127,2022-05,780.0,
1110,ID364170,2022-05,1004.0,
1110,ID370657,2022-05,998.0,
1110,ID377754,2022-05,995.0,
1110,ID378974,2022-05,26.0,
1110,IA202651,2022-06,2598.0,
1110,IA203086,2022-06,1020.0,
1110,IA203416,2022-06,1854.0,
1110,IA215142,2022-06,1657.0,
1110,IA215577,2022-06,2823.0,
1110,IA215578,2022-06,1535.0,
1110,IA301086,2022-06,836.0,
1110,IA328687,2022-06,1850.0,
1110,IA329978,2022-06,2408.0,
1110,IB002922,2022-06,8852.0,
1110,IB999850,2022-06,2400.0,
1110,ID201024,2022-06,6843.0,
1110,ID206974,2022-06,863.0,
1110,ID301958,2022-06,7350.0,
1110,ID304913,2022-06,1385.0,
1110,ID309786,2022-06,2120.0,
1110,ID332218,2022-06,1487.0,
1110,ID332219,2022-06,1068.0,
1110,ID334315,2022-06,576.0,
1110,IE314595,2022-06,151.0,
1110,IF000466,2022-06,989.0,
1110,IM300205,2022-06,3420.0,
1110,MB344408,2022-06,2780.0,
1110,ME074696,2022-06,2536.0,
1110,MF434103,2022-06,1120.0,
1110,MF434104,2022-06,1100.0,
1110,MF434105,2022-06,1040.0,
1110,MF445086,2022-06,1740.0,
1110,MF472127,2022-06,960.0,
1110,ID364170,2022-06,2718.0,
1110,ID370657,2022-06,1338.0,
1110,ID377754,2022-06,1224.0,
1110,ID378974,2022-06,0.0,
1110,IA202651,2022-07,1137.0,
1110,IA203086,2022-07,760.0,
1110,IA203416,2022-07,1250.0,
1110,IA215142,2022-07,709.0,
1110,IA215577,2022-07,1338.0,
1110,IA215578,2022-07,1030.0,
1110,IA301086,2022-07,1120.0,
1110,IA328687,2022-07,1960.0,
1110,IA329978,2022-07,1162.0,
1110,IB002922,2022-07,3308.0,
1110,IB999850,2022-07,1383.0,
1110,ID201024,2022-07,2256.0,
1110,ID206974,2022-07,1538.0,
1110,ID301958,2022-07,4881.0,
1110,ID304913,2022-07,1010.0,
1110,ID309786,2022-07,1115.0,
1110,ID332218,2022-07,1074.0,
1110,ID332219,2022-07,853.0,
1110,ID334315,2022-07,684.0,
1110,IE314595,2022-07,80.0,
1110,IF000466,2022-07,897.0,
1110,IM300205,2022-07,4040.0,
1110,MB344408,2022-07,1800.0,
1110,ME074696,2022-07,2224.0,
1110,MF434103,2022-07,820.0,
1110,MF434104,2022-07,1740.0,
1110,MF434105,2022-07,1140.0,
1110,MF445086,2022-07,460.0,
1110,MF472127,2022-07,1180.0,
1110,ID364170,2022-07,644.0,
1110,ID370657,2022-07,792.0,
1110,ID377754,2022-07,763.0,
1110,ID378974,2022-07,39.0,
1110,IA202651,2022-08,1446.0,
1110,IA203086,2022-08,1650.0,
1110,IA203416,2022-08,1353.0,
1110,IA215142,2022-08,948.0,
1110,IA215577,2022-08,1369.0,
1110,IA215578,2022-08,1307.0,
1110,IA301086,2022-08,1742.0,
1110,IA328687,2022-08,730.0,
1110,IA329978,2022-08,1010.0,
1110,IB002922,2022-08,4141.0,
1110,IB999850,2022-08,1076.0,
1110,ID201024,2022-08,3662.0,
1110,ID206974,2022-08,3420.0,
1110,ID301958,2022-08,9165.0,
1110,ID304913,2022-08,970.0,
1110,ID309786,2022-08,2592.0,
1110,ID332218,2022-08,1920.0,
1110,ID332219,2022-08,1345.0,
1110,ID334315,2022-08,774.0,
1110,IE314595,2022-08,258.0,
1110,IF000466,2022-08,739.0,
1110,IM300205,2022-08,4160.0,
1110,MB344408,2022-08,1440.0,
1110,ME074696,2022-08,2096.0,
1110,MF434103,2022-08,1420.0,
1110,MF434104,2022-08,2202.0,
1110,MF434105,2022-08,1860.0,
1110,MF445086,2022-08,860.0,
1110,MF472127,2022-08,1400.0,
1110,ID364170,2022-08,1623.0,
1110,ID370657,2022-08,1306.0,
1110,ID377754,2022-08,1177.0,
1110,ID378974,2022-08,1590.0,
1110,IA202651,2022-09,2335.0,
1110,IA203086,2022-09,1020.0,
1110,IA203416,2022-09,1963.0,
1110,IA215142,2022-09,1228.0,
1110,IA215577,2022-09,1870.0,
1110,IA215578,2022-09,1962.0,
1110,IA301086,2022-09,1961.0,
1110,IA328687,2022-09,1630.0,
1110,IA329978,2022-09,1694.0,
1110,IB002922,2022-09,5653.0,
1110,IB999850,2022-09,1588.0,
1110,ID201024,2022-09,3406.0,
1110,ID206974,2022-09,1872.0,
1110,ID301958,2022-09,7506.0,
1110,ID304913,2022-09,1605.0,
1110,ID309786,2022-09,2300.0,
1110,ID332218,2022-09,1454.0,
1110,ID332219,2022-09,1053.0,
1110,ID334315,2022-09,825.0,
1110,IE314595,2022-09,288.0,
1110,IF000466,2022-09,1351.0,
1110,IM300205,2022-09,3100.0,
1110,MB344408,2022-09,1980.0,
1110,ME074696,2022-09,2696.0,
1110,MF434103,2022-09,1680.0,
1110,MF434104,2022-09,1621.0,
1110,MF434105,2022-09,1800.0,
1110,MF445086,2022-09,1180.0,
1110,MF472127,2022-09,1380.0,
1110,ID364170,2022-09,1683.0,
1110,ID370657,2022-09,1362.0,
1110,ID377754,2022-09,1242.0,
1110,ID378974,2022-09,1125.0,
1110,IA202651,2022-10,1749.0,
1110,IA203086,2022-10,780.0,
1110,IA203416,2022-10,1747.0,
1110,IA215142,2022-10,1404.0,
1110,IA215577,2022-10,2609.0,
1110,IA215578,2022-10,1849.0,
1110,IA301086,2022-10,1949.0,
1110,IA328687,2022-10,1540.0,
1110,IA329978,2022-10,1526.0,
1110,IB002922,2022-10,4301.0,
1110,IB999850,2022-10,1999.0,
1110,ID201024,2022-10,3503.0,
1110,ID206974,2022-10,2166.0,
1110,ID301958,2022-10,4501.0,
1110,ID304913,2022-10,1230.0,
1110,ID309786,2022-10,1720.0,
1110,ID332218,2022-10,1345.0,
1110,ID332219,2022-10,781.0,
1110,ID334315,2022-10,992.0,
1110,IE314595,2022-10,245.0,
1110,IF000466,2022-10,1197.0,
1110,IM300205,2022-10,2940.0,
1110,MB344408,2022-10,1360.0,
1110,ME074696,2022-10,2408.0,
1110,MF434103,2022-10,1320.0,
1110,MF434104,2022-10,1480.0,
1110,MF434105,2022-10,1300.0,
1110,MF445086,2022-10,1260.0,
1110,MF472127,2022-10,820.0,
1110,ID364170,2022-10,1534.0,
1110,ID370657,2022-10,1191.0,
1110,ID377754,2022-10,1383.0,
1110,ID378974,2022-10,937.0,
1110,IA202651,2022-11,2065.0,
1110,IA203086,2022-11,1301.0,
1110,IA203416,2022-11,1938.0,
1110,IA215142,2022-11,1614.0,
1110,IA215577,2022-11,2920.0,
1110,IA215578,2022-11,1842.0,
1110,IA301086,2022-11,2196.0,
1110,IA328687,2022-11,1376.0,
1110,IA329978,2022-11,1028.0,
1110,IB002922,2022-11,5144.0,
1110,IB999850,2022-11,2474.0,
1110,ID201024,2022-11,4494.0,
1110,ID206974,2022-11,1005.0,
1110,ID301958,2022-11,1950.0,
1110,ID304913,2022-11,1870.0,
1110,ID309786,2022-11,1760.0,
1110,ID332218,2022-11,1244.0,
1110,ID332219,2022-11,1079.0,
1110,ID334315,2022-11,1040.0,
1110,IE314595,2022-11,500.0,
1110,IF000466,2022-11,1372.0,
1110,IM300205,2022-11,3660.0,
1110,MB344408,2022-11,2120.0,
1110,ME074696,2022-11,2390.0,
1110,MF434103,2022-11,1860.0,
1110,MF434104,2022-11,1740.0,
1110,MF434105,2022-11,2080.0,
1110,MF445086,2022-11,1620.0,
1110,MF472127,2022-11,1500.0,
1110,ID364170,2022-11,2022.0,
1110,ID370657,2022-11,991.0,
1110,ID377754,2022-11,914.0,
1110,ID378974,2022-11,1680.0,
1110,IA202651,2022-12,1951.0,
1110,IA203086,2022-12,1090.0,
1110,IA203416,2022-12,2542.0,
1110,IA215142,2022-12,1223.0,
1110,IA215577,2022-12,2074.0,
1110,IA215578,2022-12,1813.0,
1110,IA301086,2022-12,2805.0,
1110,IA328687,2022-12,1650.0,
1110,IA329978,2022-12,1204.0,
1110,IB002922,2022-12,3926.0,
1110,IB999850,2022-12,2437.0,
1110,ID201024,2022-12,2474.0,
1110,ID206974,2022-12,1134.0,
1110,ID301958,2022-12,1932.0,
1110,ID304913,2022-12,1755.0,
1110,ID309786,2022-12,1960.0,
1110,ID332218,2022-12,1051.0,
1110,ID332219,2022-12,800.0,
1110,ID334315,2022-12,1221.0,
1110,IE314595,2022-12,729.0,
1110,IF000466,2022-12,1191.0,
1110,IM300205,2022-12,4424.0,
1110,MB344408,2022-12,1960.0,
1110,ME074696,2022-12,2704.0,
1110,MF434103,2022-12,1540.0,
1110,MF434104,2022-12,1340.0,
1110,MF434105,2022-12,1400.0,
1110,MF445086,2022-12,1060.0,
1110,MF472127,2022-12,1280.0,
1110,ID364170,2022-12,560.0,
1110,ID370657,2022-12,1559.0,
1110,ID377754,2022-12,1411.0,
1110,ID378974,2022-12,1550.0,
1110,IA202651,2023-01,2169.0,
1110,IA203086,2023-01,1200.0,
1110,IA203416,2023-01,2650.0,
1110,IA215142,2023-01,1471.0,
1110,IA215577,2023-01,2425.0,
1110,IA215578,2023-01,1516.0,
1110,IA301086,2023-01,1655.0,
1110,IA328687,2023-01,1770.0,
1110,IA329978,2023-01,1484.0,
1110,IB002922,2023-01,4214.0,
1110,IB999850,2023-01,2452.0,
1110,ID201024,2023-01,2316.0,
1110,ID206974,2023-01,1804.0,
1110,ID301958,2023-01,2360.0,
1110,ID304913,2023-01,1570.0,
1110,ID309786,2023-01,2232.0,
1110,ID332218,2023-01,1243.0,
1110,ID332219,2023-01,1004.0,
1110,ID334315,2023-01,1258.0,
1110,IE314595,2023-01,450.0,
1110,IF000466,2023-01,1097.0,
1110,IM300205,2023-01,6040.0,
1110,MB344408,2023-01,1100.0,
1110,ME074696,2023-01,2000.0,
1110,MF434103,2023-01,1280.0,
1110,MF434104,2023-01,1500.0,
1110,MF434105,2023-01,1540.0,
1110,MF445086,2023-01,1540.0,
1110,MF472127,2023-01,1300.0,
1110,ID364170,2023-01,582.0,
1110,ID370657,2023-01,1308.0,
1110,ID377754,2023-01,1265.0,
1110,ID378974,2023-01,1446.0,
1110,IA202651,2023-02,1567.0,
1110,IA203086,2023-02,1170.0,
1110,IA203416,2023-02,1816.0,
1110,IA215142,2023-02,800.0,
1110,IA215577,2023-02,2184.0,
1110,IA215578,2023-02,1551.0,
1110,IA301086,2023-02,1980.0,
1110,IA328687,2023-02,1810.0,
1110,IA329978,2023-02,1414.0,
1110,IB002922,2023-02,5136.0,
1110,IB999850,2023-02,1847.0,
1110,ID201024,2023-02,1939.0,
1110,ID206974,2023-02,1895.0,
1110,ID301958,2023-02,3960.0,
1110,ID304913,2023-02,750.0,
1110,ID309786,2023-02,2288.0,
1110,ID332218,2023-02,1504.0,
1110,ID332219,2023-02,732.0,
1110,ID334315,2023-02,1110.0,
1110,IE314595,2023-02,292.0,
1110,IF000466,2023-02,1332.0,
1110,IM300205,2023-02,4734.0,
1110,MB344408,2023-02,1080.0,
1110,ME074696,2023-02,2476.0,
1110,MF434103,2023-02,1880.0,
1110,MF434104,2023-02,2000.0,
1110,MF434105,2023-02,1940.0,
1110,MF445086,2023-02,1700.0,
1110,MF472127,2023-02,1780.0,
1110,ID364170,2023-02,433.0,
1110,ID370657,2023-02,1301.0,
1110,ID377754,2023-02,1135.0,
1110,ID378974,2023-02,1376.0,
1110,IA202651,2023-03,2424.0,
1110,IA203086,2023-03,1310.0,
1110,IA203416,2023-03,2096.0,
1110,IA215142,2023-03,1357.0,
1110,IA215577,2023-03,2505.0,
1110,IA215578,2023-03,1921.0,
1110,IA301086,2023-03,1922.0,
1110,IA328687,2023-03,1710.0,
1110,IA329978,2023-03,1568.0,
1110,IB002922,2023-03,5747.0,
1110,IB999850,2023-03,2735.0,
1110,ID201024,2023-03,4065.0,
1110,ID206974,2023-03,1134.0,
1110,ID301958,2023-03,4089.0,
1110,ID304913,2023-03,1810.0,
1110,ID309786,2023-03,2976.0,
1110,ID332218,2023-03,1707.0,
1110,ID332219,2023-03,1597.0,
1110,ID334315,2023-03,1340.0,
1110,IE314595,2023-03,459.0,
1110,IF000466,2023-03,1542.0,
1110,IM300205,2023-03,8698.0,
1110,MB344408,2023-03,600.0,
1110,ME074696,2023-03,2496.0,
1110,MF434103,2023-03,2240.0,
1110,MF434104,2023-03,2140.0,
1110,MF434105,2023-03,2740.0,
1110,MF445086,2023-03,1600.0,
1110,MF472127,2023-03,2959.0,
1110,ID364170,2023-03,879.0,
1110,ID370657,2023-03,1540.0,
1110,ID377754,2023-03,1559.0,
1110,ID378974,2023-03,1742.0,
1110,IA202651,2023-04,1318.0,
1110,IA203086,2023-04,1250.0,
1110,IA203416,2023-04,1892.0,
1110,IA215142,2023-04,1239.0,
1110,IA215577,2023-04,1312.0,
1110,IA215578,2023-04,1984.0,
1110,IA301086,2023-04,1625.0,
1110,IA328687,2023-04,560.0,
1110,IA329978,2023-04,1428.0,
1110,IB002922,2023-04,5689.0,
1110,IB999850,2023-04,1201.0,
1110,ID201024,2023-04,3934.0,
1110,ID206974,2023-04,549.0,
1110,ID301958,2023-04,3703.0,
1110,ID304913,2023-04,1595.0,
1110,ID309786,2023-04,2592.0,
1110,ID332218,2023-04,1724.0,
1110,ID332219,2023-04,1464.0,
1110,ID334315,2023-04,1378.0,
1110,IE314595,2023-04,541.0,
1110,IF000466,2023-04,1460.0,
1110,IM300205,2023-04,6320.0,
1110,MB344408,2023-04,1200.0,
1110,ME074696,2023-04,2153.0,
1110,MF434103,2023-04,1600.0,
1110,MF434104,2023-04,2060.0,
1110,MF434105,2023-04,2080.0,
1110,MF445086,2023-04,900.0,
1110,MF472127,2023-04,2000.0,
1110,ID364170,2023-04,1078.0,
1110,ID370657,2023-04,1197.0,
1110,ID377754,2023-04,1111.0,
1110,ID378974,2023-04,1748.0,
1110,IA202651,2023-05,1110.0,
1110,IA203086,2023-05,1110.0,
1110,IA203416,2023-05,1074.0,
1110,IA215142,2023-05,1265.0,
1110,IA215577,2023-05,1458.0,
1110,IA215578,2023-05,1254.0,
1110,IA301086,2023-05,2272.0,
1110,IA328687,2023-05,800.0,
1110,IA329978,2023-05,1260.0,
1110,IB002922,2023-05,5011.0,
1110,IB999850,2023-05,1395.0,
1110,ID201024,2023-05,2768.0,
1110,ID206974,2023-05,960.0,
1110,ID301958,2023-05,5244.0,
1110,ID304913,2023-05,1255.0,
1110,ID309786,2023-05,2328.0,
1110,ID332218,2023-05,1501.0,
1110,ID332219,2023-05,1002.0,
1110,ID334315,2023-05,1495.0,
1110,IE314595,2023-05,363.0,
1110,IF000466,2023-05,849.0,
1110,IM300205,2023-05,6229.0,
1110,MB344408,2023-05,660.0,
1110,ME074696,2023-05,2176.0,
1110,MF434103,2023-05,1080.0,
1110,MF434104,2023-05,1740.0,
1110,MF434105,2023-05,1508.0,
1110,MF445086,2023-05,1600.0,
1110,MF472127,2023-05,1880.0,
1110,ID364170,2023-05,467.0,
1110,ID370657,2023-05,1792.0,
1110,ID377754,2023-05,1945.0,
1110,ID378974,2023-05,1492.0,
1110,IA202651,2023-06,1539.0,
1110,IA203086,2023-06,1365.0,
1110,IA203416,2023-06,1413.0,
1110,IA215142,2023-06,1626.0,
1110,IA215577,2023-06,2231.0,
1110,IA215578,2023-06,1406.0,
1110,IA301086,2023-06,2270.0,
1110,IA328687,2023-06,1340.0,
1110,IA329978,2023-06,1526.0,
1110,IB002922,2023-06,5058.0,
1110,IB999850,2023-06,1648.0,
1110,ID201024,2023-06,3518.0,
1110,ID206974,2023-06,470.0,
1110,ID301958,2023-06,4406.0,
1110,ID304913,2023-06,1250.0,
1110,ID309786,2023-06,2646.0,
1110,ID332218,2023-06,1534.0,
1110,ID332219,2023-06,1178.0,
1110,ID334315,2023-06,1423.0,
1110,IE314595,2023-06,226.0,
1110,IF000466,2023-06,1174.0,
1110,IM300205,2023-06,3680.0,
1110,MB344408,2023-06,1080.0,
1110,ME074696,2023-06,2824.0,
1110,MF434103,2023-06,1240.0,
1110,MF434104,2023-06,1440.0,
1110,MF434105,2023-06,1300.0,
1110,MF445086,2023-06,1560.0,
1110,MF472127,2023-06,1300.0,
1110,ID364170,2023-06,1044.0,
1110,ID370657,2023-06,1904.0,
1110,ID377754,2023-06,2050.0,
1110,ID378974,2023-06,1586.0,
1110,IA202651,2023-07,1110.0,
1110,IA203086,2023-07,1054.0,
1110,IA203416,2023-07,1003.0,
1110,IA215142,2023-07,874.0,
1110,IA215577,2023-07,941.0,
1110,IA215578,2023-07,936.0,
1110,IA301086,2023-07,1416.0,
1110,IA328687,2023-07,1240.0,
1110,IA329978,2023-07,1372.0,
1110,IB002922,2023-07,5756.0,
1110,IB999850,2023-07,1188.0,
1110,ID201024,2023-07,3836.0,
1110,ID206974,2023-07,1134.0,
1110,ID301958,2023-07,4207.0,
1110,ID304913,2023-07,1155.0,
1110,ID309786,2023-07,2102.0,
1110,ID332218,2023-07,1956.0,
1110,ID332219,2023-07,1976.0,
1110,ID334315,2023-07,1344.0,
1110,IE314595,2023-07,468.0,
1110,IF000466,2023-07,729.0,
1110,IM300205,2023-07,2400.0,
1110,MB344408,2023-07,640.0,
1110,ME074696,2023-07,2048.0,
1110,MF434103,2023-07,1620.0,
1110,MF434104,2023-07,1100.0,
1110,MF434105,2023-07,1430.0,
1110,MF445086,2023-07,900.0,
1110,MF472127,2023-07,480.0,
1110,ID364170,2023-07,1543.0,
1110,ID370657,2023-07,2583.0,
1110,ID377754,2023-07,2563.0,
1110,ID378974,2023-07,1169.0,
1110,IA202651,2023-08,1614.0,
1110,IA203086,2023-08,1673.0,
1110,IA203416,2023-08,2602.0,
1110,IA215142,2023-08,1274.0,
1110,IA215577,2023-08,2854.0,
1110,IA215578,2023-08,1693.0,
1110,IA301086,2023-08,2200.0,
1110,IA328687,2023-08,1520.0,
1110,IA329978,2023-08,2073.0,
1110,IB002922,2023-08,7713.0,
1110,IB999850,2023-08,1431.0,
1110,ID201024,2023-08,3170.0,
1110,ID206974,2023-08,3412.0,
1110,ID301958,2023-08,10300.0,
1110,ID304913,2023-08,1735.0,
1110,ID309786,2023-08,1959.0,
1110,ID332218,2023-08,2132.0,
