Warehouse,Part_No,Total_Demand,Avg_Demand,Std_Demand,CV,Non_Zero_Months,Intermittency_Rate,Demand_Class,Demand_Percentage,Cumulative_Percentage,ABC_Class,XYZ_Class,ABC_XYZ,Forecast_Strategy
1155,IC302136,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IC301173,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IC301067,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IC300502,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IB999764,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IB450188,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IB319073,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IB318666PR,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IB316664PR,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IC801039,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IC891709,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IC891685,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IC891680,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IC891674,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IC891594,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IB002324,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IB001959,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IB000902,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA803241,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA802035,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,ID312570,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,Material,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA208165,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,ID312665,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,ID312646,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IC310022,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IC309942,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IC306903,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IC306706,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IC304213,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IC302973,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IB306682PR,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IB300520,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IB004653,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IB003727,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,ID204959,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,ID339524,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,ID332099,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC891778,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC891776,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC891708,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,ID000359,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,ID000305,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IC891555,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IC891479,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IB003356,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IB003093,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IC891483,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IC891481,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IC891479,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IC891472,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA207935,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA207927,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA207923,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA800912,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA800761,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA452962,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA452775,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA452774,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA207745,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA207744,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IB316655PR,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IB306911,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA452770,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA452292,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA452166,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA357063,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA356793,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA356764,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA356762,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA356759,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA356756,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA354931,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,ID312254,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA207514,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA207464,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA207719,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA207718,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IC891484,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA350609,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA349267,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA348481,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,ID312253,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IA222898,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IC891381,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IC891303,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IC890874,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA235218,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA234783,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,ID369427,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IC890804,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IC890714,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IC802250,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IC801542,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA452772,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,ID314045,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IC890003,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IC802086,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA206905,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA206850,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA206848,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA206841,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA207100,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA207099,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA207097,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA207321,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA207310,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA354930,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA353947,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA353412,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA352590,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC801406,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC405266,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC405117,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IA222850,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IA222576,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA346649,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA345524,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA345266,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA343717,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA342576,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA342575,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA342259,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA342254,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA337489,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA337488,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,ID314155,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA206638,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,ID312124,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IA222870,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IA222863,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IA222862,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC891363,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC891312,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC891311,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC891242,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC891206,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC891108,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC891078,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC890972,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC890959,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC890784,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC890762,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA337433,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA336340,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA335993,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA335800,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA335394,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA335091,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA335090,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA335089,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA334048,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA333400,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA331166,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA331165,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA325547,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA324875,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,ID311934,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA206686,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA321828,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA321804,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC384429,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC372488,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC369583,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC362337,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC356663,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC355350,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC354466,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IA237053,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IA237026,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IA236978,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IA236912,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA308372,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA308256,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA307696,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,ID311898,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,ID314030,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,ID314029,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA307871,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA307696,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA307095,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA300684,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IA300681,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA304829,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA304238,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA303704,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA236492,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA231737,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IC317065,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA324384,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA323483,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA204544,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA203835,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IA223185,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IA223184,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IA223183,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IU306892,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IU306222,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1152,IU304706,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,ID302363,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,ID301014,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,ID206170,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,ID205128,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC344122,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC342795,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,IA223092,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1153,ID311710,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA229419,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC335903,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC333213,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC322583,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC319917,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC307146,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1110,IC305532,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA225209,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA221331,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA217461,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA216958,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA215188,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA212775,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA210715-N,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA207501,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
1155,IA207500,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,99.99999999992367,C,X,CX,Moving Average
