Warehouse,Part_No,Total_Demand,Avg_Demand,Std_Demand,CV,Non_Zero_Months,Intermittency_Rate,Demand_Class
1152,IE315016,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE315028,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE315033,26.0,0.39,0.75,1.94,17,0.75,Slow Moving
1152,IE315053,29.0,0.43,0.67,1.56,22,0.67,Slow Moving
1152,IE315074,25.0,0.37,0.83,2.21,15,0.78,Slow Moving
1152,IE315088,60.0,0.9,1.44,1.6,28,0.58,Fast Moving
1152,IE315122,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE315154,24.0,0.36,1.73,4.84,4,0.94,Intermittent
1152,IE315159,86.0,1.28,1.43,1.12,39,0.42,Fast Moving
1152,IE315175,93.0,1.39,1.96,1.41,41,0.39,Fast Moving
1152,IE315210,7.0,0.1,0.31,2.93,7,0.9,Slow Moving
1152,IE315225,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE315245,51.0,0.76,1.38,1.82,30,0.55,Fast Moving
1152,IE315263,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE315343,159.0,2.37,2.14,0.9,55,0.18,Fast Moving
1152,IE315360,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE315394,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE315407,2.0,0.03,0.24,8.12,1,0.99,Intermittent
1152,IE315410,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1152,IE315469,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1152,IE315517,470.0,7.01,3.78,0.54,66,0.01,Fast Moving
1152,IE315538,2.0,0.03,0.24,8.12,1,0.99,Intermittent
1152,IE315558,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE315559,13.0,0.19,0.43,2.22,12,0.82,Slow Moving
1152,IE315561,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE315581,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE315663,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1152,IE315665,15.0,0.22,0.59,2.65,10,0.85,Slow Moving
1152,IE315708,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE315778,14.0,0.21,0.68,3.26,8,0.88,Slow Moving
1152,IE315794,65.0,0.97,1.28,1.32,36,0.46,Fast Moving
1152,IE315807,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1152,IE315831,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE315916,117.0,1.75,1.95,1.12,43,0.36,Fast Moving
1152,IE315924,22.0,0.33,0.8,2.43,14,0.79,Slow Moving
1152,IE315942,1313.0,19.6,13.01,0.66,67,0.0,Fast Moving
1152,IE315946,1511.0,22.55,20.06,0.89,67,0.0,Fast Moving
1152,IE315967,35.0,0.52,0.95,1.82,22,0.67,Slow Moving
1152,IE315968,14.0,0.21,0.5,2.42,11,0.84,Slow Moving
1152,IE315995,2231.0,33.3,20.11,0.6,67,0.0,Fast Moving
1152,IE315996,562.0,8.39,8.66,1.03,60,0.1,Fast Moving
1152,IE316010,7.0,0.1,0.31,2.93,7,0.9,Slow Moving
1152,IE316044,7.0,0.1,0.31,2.93,7,0.9,Slow Moving
1152,IE316053,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE316062,25.0,0.37,0.71,1.9,20,0.7,Slow Moving
1152,IE316063,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE316067,691.0,10.31,7.12,0.69,66,0.01,Fast Moving
1152,IE316068,635.0,9.48,6.3,0.67,67,0.0,Fast Moving
1152,IE316069,34.0,0.51,0.98,1.94,20,0.7,Slow Moving
1152,IE316070,107.0,1.6,2.02,1.27,43,0.36,Fast Moving
1152,IE316079,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1152,IE316091,83.0,1.24,1.8,1.46,31,0.54,Fast Moving
1152,IE316103,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1152,IE316112,99.0,1.48,1.11,0.75,52,0.22,Fast Moving
1152,IE316114,10.0,0.15,0.47,3.12,7,0.9,Slow Moving
1152,IE316116,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE316120,17.0,0.25,0.47,1.85,16,0.76,Slow Moving
1152,IE316151,58.0,0.87,1.16,1.34,34,0.49,Fast Moving
1152,IE316152,154.0,2.3,2.85,1.24,45,0.33,Fast Moving
1152,IE316171,3008.0,44.9,35.33,0.79,67,0.0,Fast Moving
1152,IE316172,2466.0,36.81,22.52,0.61,67,0.0,Fast Moving
1152,IE316173,10.0,0.15,0.55,3.71,7,0.9,Slow Moving
1152,IE316175,182.0,2.72,3.98,1.47,52,0.22,Fast Moving
1152,IE316176,161.0,2.4,3.29,1.37,54,0.19,Fast Moving
1152,IE316193,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE316196,11.0,0.16,0.41,2.49,10,0.85,Slow Moving
1152,IE316226,3586.0,53.52,34.94,0.65,67,0.0,Fast Moving
1152,IE316227,3193.0,47.66,25.27,0.53,67,0.0,Fast Moving
1152,IE316254,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1152,IE316255,47.0,0.7,1.34,1.91,21,0.69,Slow Moving
1152,IE316269,398.0,5.94,4.52,0.76,60,0.1,Fast Moving
1152,IE316270,1079.0,16.1,9.9,0.61,67,0.0,Fast Moving
1152,IE316292,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE316296,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE316313,24.0,0.36,0.66,1.85,20,0.7,Slow Moving
1152,IE316315,11.0,0.16,0.59,3.58,7,0.9,Slow Moving
1152,IE316329,34.0,0.51,0.84,1.65,25,0.63,Fast Moving
1152,IE316358,15.0,0.22,0.54,2.42,12,0.82,Slow Moving
1152,IE316361,109.0,1.63,4.45,2.74,36,0.46,Fast Moving
1152,IE316417,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE316420,117.0,1.75,1.65,0.95,46,0.31,Fast Moving
1152,IE316422,143.0,2.13,2.19,1.03,48,0.28,Fast Moving
1152,IE316426,33.0,0.49,1.0,2.03,20,0.7,Slow Moving
1152,IE316428,36.0,0.54,1.03,1.91,21,0.69,Slow Moving
1152,IE316467,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1152,IE316468,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE316473,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE316608,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE316612,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE316615,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE316637,14.0,0.21,0.53,2.55,10,0.85,Slow Moving
1152,IE316639,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE316641,10.0,0.15,0.36,2.39,10,0.85,Slow Moving
1152,IE316685,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE316734,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE316740,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1152,IE316744,16.0,0.24,0.77,3.24,8,0.88,Slow Moving
1152,IE316751,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE316802,72.0,1.07,1.36,1.27,37,0.45,Fast Moving
1152,IE316827,213.0,3.18,4.79,1.51,59,0.12,Fast Moving
1152,IE316845,11.0,0.16,0.87,5.32,5,0.93,Intermittent
1152,IE316876,22.0,0.33,0.74,2.26,15,0.78,Slow Moving
1152,IE316886,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1152,IE316887,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1152,IE316891,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE316907,8.0,0.12,0.56,4.69,4,0.94,Intermittent
1152,IE317001,6.0,0.09,0.51,5.7,3,0.96,Intermittent
1152,IE317013,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1152,IE317039,30.0,0.45,0.78,1.74,21,0.69,Slow Moving
1152,IE317048,5.0,0.07,0.31,4.21,4,0.94,Intermittent
1152,IE317095,407.0,6.07,4.72,0.78,64,0.04,Fast Moving
1152,IE317104,612.0,9.13,5.72,0.63,67,0.0,Fast Moving
1152,IE317110,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1152,IE317218,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE317386,233.0,3.48,2.93,0.84,60,0.1,Fast Moving
1152,IE317409,4.0,0.06,0.29,4.91,3,0.96,Intermittent
1152,IE317416,12.0,0.18,0.45,2.54,10,0.85,Slow Moving
1152,IE317423,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE317429,43.0,0.64,0.94,1.47,27,0.6,Fast Moving
1152,IE317431,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE317465,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1152,IE317495,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE317549,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE317552,192.0,2.87,3.0,1.05,49,0.27,Fast Moving
1152,IE317553,206.0,3.07,3.35,1.09,52,0.22,Fast Moving
1152,IE317568,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1152,IE317595,13.0,0.19,0.63,3.24,8,0.88,Slow Moving
1152,IE317624,117.0,1.75,3.28,1.88,39,0.42,Fast Moving
1152,IE317637,6.0,0.09,0.33,3.73,5,0.93,Intermittent
1152,IE317660,48.0,0.72,3.13,4.37,12,0.82,Slow Moving
1152,IE317661,34.0,0.51,1.27,2.51,19,0.72,Slow Moving
1152,IE317665,12.0,0.18,0.49,2.72,9,0.87,Slow Moving
1152,IE317666,15.0,0.22,0.51,2.29,12,0.82,Slow Moving
1152,IE317667,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE317668,4.0,0.06,0.29,4.91,3,0.96,Intermittent
1152,IE317679,5.0,0.07,0.4,5.34,3,0.96,Intermittent
1152,IE317964,249.0,3.72,3.31,0.89,58,0.13,Fast Moving
1152,IE317965,245.0,3.66,3.25,0.89,60,0.1,Fast Moving
1152,IE317984,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1152,IE318017,15.0,0.22,0.48,2.16,13,0.81,Slow Moving
1152,IE318085,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1152,IE318090,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE318135,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1152,IE318208,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1152,IE318232,92.0,1.37,3.98,2.9,33,0.51,Fast Moving
1152,IE318238,100.0,1.49,1.87,1.25,39,0.42,Fast Moving
1152,IE318361,74.0,1.1,1.63,1.48,41,0.39,Fast Moving
1152,IE318398,5.0,0.07,0.26,3.52,5,0.93,Intermittent
1152,IE318444,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1152,IE318472,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE318633,41.0,0.61,0.83,1.35,28,0.58,Fast Moving
1152,IE318634,12.0,0.18,0.42,2.35,11,0.84,Slow Moving
1152,IE318635,9.0,0.13,0.49,3.61,6,0.91,Slow Moving
1152,IE318637,2097.0,31.3,22.78,0.73,66,0.01,Fast Moving
1152,IE318679,75.0,1.12,1.22,1.09,42,0.37,Fast Moving
1152,IE318705,9.0,0.13,0.6,4.44,4,0.94,Intermittent
1152,IE318731,7.0,0.1,0.31,2.93,7,0.9,Slow Moving
1152,IE318733,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE318794,5.0,0.07,0.26,3.52,5,0.93,Intermittent
1152,IE318831,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE318911,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1152,IE318913,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE318917,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1152,IE318932,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE319072,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1152,IE319074,191.0,2.85,2.18,0.76,58,0.13,Fast Moving
1152,IE319080,103.0,1.54,1.26,0.82,52,0.22,Fast Moving
1152,IE319116,6.0,0.09,0.29,3.19,6,0.91,Slow Moving
1152,IE319138,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1152,IE319163,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE319164,82.0,1.22,3.9,3.18,15,0.78,Slow Moving
1152,IE319165,4328.0,64.6,46.62,0.72,66,0.01,Fast Moving
1152,IE319284,54.0,0.81,3.82,4.74,15,0.78,Slow Moving
1152,IE319294,162.0,2.42,2.81,1.16,54,0.19,Fast Moving
1152,IE319295,12.0,0.18,0.45,2.54,10,0.85,Slow Moving
1152,IE319302,19.0,0.28,0.51,1.81,17,0.75,Slow Moving
1152,IE319331,8.0,0.12,0.37,3.08,7,0.9,Slow Moving
1152,IE319364,129.0,1.93,1.73,0.9,57,0.15,Fast Moving
1152,IE319391,465.0,6.94,5.1,0.73,67,0.0,Fast Moving
1152,IE319473,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1152,IE319487,40.0,0.6,0.86,1.45,26,0.61,Fast Moving
1152,IE319530,32.0,0.48,0.76,1.59,22,0.67,Slow Moving
1152,IE319578,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE319662,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE319787,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE319791,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE319845,12.0,0.18,0.38,2.14,12,0.82,Slow Moving
1152,IE319885,62.0,0.93,0.92,0.99,41,0.39,Fast Moving
1152,IE319907,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1152,IE319914,17.0,0.25,0.76,2.99,10,0.85,Slow Moving
1152,IE319956,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE319981,241.0,3.6,3.27,0.91,65,0.03,Fast Moving
1152,IE319982,72.0,1.07,1.12,1.05,47,0.3,Fast Moving
1152,IE319985,24.0,0.36,0.64,1.79,18,0.73,Slow Moving
1152,IE320010,92.0,1.37,1.17,0.85,49,0.27,Fast Moving
1152,IE320011,36.0,0.54,0.8,1.49,26,0.61,Fast Moving
1152,IE320021,15.0,0.22,0.54,2.42,12,0.82,Slow Moving
1152,IE320041,417.0,6.22,5.41,0.87,64,0.04,Fast Moving
1152,IE320139,181.0,2.7,2.48,0.92,58,0.13,Fast Moving
1152,IE320140,6.0,0.09,0.29,3.19,6,0.91,Slow Moving
1152,IE320156,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1152,IE320172,57.0,0.85,0.87,1.02,40,0.4,Fast Moving
1152,IE320183,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE320223,43.0,0.64,1.07,1.67,23,0.66,Slow Moving
1152,IE320640,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE320641,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE320701,36.0,0.54,1.1,2.04,20,0.7,Slow Moving
1152,IE320706,35.0,0.52,0.8,1.53,24,0.64,Fast Moving
1152,IE320853,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE320868,6.0,0.09,0.45,5.01,3,0.96,Intermittent
1152,IE320872,47.0,0.7,0.88,1.26,33,0.51,Fast Moving
1152,IE321124,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE321388,7.0,0.1,0.43,4.1,5,0.93,Intermittent
1152,IE321413,52.0,0.78,0.97,1.26,32,0.52,Fast Moving
1152,IE321420,43.0,0.64,0.84,1.31,30,0.55,Fast Moving
1152,IE321543,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1152,IE321545,12.0,0.18,0.38,2.14,12,0.82,Slow Moving
1152,IE321546,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1152,IE321615,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE321650,1719.0,25.66,14.24,0.56,67,0.0,Fast Moving
1152,IE321695,86.0,1.28,1.3,1.01,47,0.3,Fast Moving
1152,IE321705,37.0,0.55,0.7,1.26,31,0.54,Fast Moving
1152,IE321706,101.0,1.51,1.27,0.85,50,0.25,Fast Moving
1152,IE321985,65.0,0.97,1.79,1.84,25,0.63,Fast Moving
1152,IE322062,8690.0,129.7,70.63,0.54,66,0.01,Fast Moving
1152,IE322103,25.0,0.37,0.62,1.66,20,0.7,Slow Moving
1152,IE322269,400.0,5.97,9.1,1.52,48,0.28,Fast Moving
1152,IE322316,250.0,3.73,7.39,1.98,38,0.43,Fast Moving
1152,IE322411,975.0,14.55,8.07,0.55,67,0.0,Fast Moving
1152,IE322478,1488.0,22.21,23.34,1.05,55,0.18,Fast Moving
1152,IE322479,6562.0,97.94,52.69,0.54,67,0.0,Fast Moving
1152,IE322480,4979.0,74.31,46.78,0.63,66,0.01,Fast Moving
1152,IE322481,2258.0,33.7,25.77,0.76,65,0.03,Fast Moving
1152,IE322482,2855.0,42.61,37.3,0.88,62,0.07,Fast Moving
1152,IE322483,755.0,11.27,11.46,1.02,65,0.03,Fast Moving
1152,IE322484,369.0,5.51,9.17,1.66,39,0.42,Fast Moving
1152,IE322485,465.0,6.94,9.66,1.39,53,0.21,Fast Moving
1152,IE800036,241.0,3.6,4.39,1.22,53,0.21,Fast Moving
1152,IE800041,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1152,IE800042,11.0,0.16,0.82,5.0,4,0.94,Intermittent
1152,IE800050,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1152,IE800100,142.0,2.12,5.14,2.43,16,0.76,Slow Moving
1152,IE800127,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1152,IE800131,8.0,0.12,0.59,4.91,3,0.96,Intermittent
1152,IE800132,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE800383,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE800469,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE800473,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IE800526,655.0,9.78,8.96,0.92,65,0.03,Fast Moving
1152,IE800540,10.0,0.15,0.65,4.37,4,0.94,Intermittent
1152,IE800570,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE890137,82.0,1.22,5.23,4.27,15,0.78,Slow Moving
1152,IE890138,22.0,0.33,1.54,4.69,4,0.94,Intermittent
1152,IE890141,27.0,0.4,2.5,6.2,3,0.96,Intermittent
1152,IE890169,14.0,0.21,0.59,2.81,9,0.87,Slow Moving
1152,IE890183,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1152,IE890188,650.0,9.7,18.85,1.94,22,0.67,Slow Moving
1152,IE890189,960.0,14.33,43.61,3.04,12,0.82,Slow Moving
1152,IE890190,400.0,5.97,14.46,2.42,16,0.76,Slow Moving
1152,IE890191,460.0,6.87,12.36,1.8,23,0.66,Slow Moving
1152,IE890203,200.0,2.99,8.15,2.73,13,0.81,Slow Moving
1152,IE890204,8.0,0.12,0.5,4.22,4,0.94,Intermittent
1152,IE890209,272.0,4.06,26.78,6.6,5,0.93,Intermittent
1152,IE890222,21.0,0.31,1.1,3.5,7,0.9,Slow Moving
1152,IE890223,6.0,0.09,0.51,5.7,2,0.97,Intermittent
1152,IE890232,197.0,2.94,7.62,2.59,29,0.57,Fast Moving
1152,IE890236,2.0,0.03,0.24,8.12,1,0.99,Intermittent
1152,IE890243,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IE890378,19.0,0.28,1.03,3.65,8,0.88,Slow Moving
1152,IE890380,53.0,0.79,1.59,2.01,21,0.69,Slow Moving
1152,IF000111,230.0,3.43,6.36,1.85,18,0.73,Slow Moving
1152,IF000114,725.0,10.82,11.22,1.04,64,0.04,Fast Moving
1152,IF000124,819.0,12.22,20.86,1.71,43,0.36,Fast Moving
1152,IF000133,249.0,3.72,3.97,1.07,61,0.09,Fast Moving
1152,IF000138,1040.0,15.52,25.11,1.62,33,0.51,Fast Moving
1152,IF000146,1327.0,19.81,13.34,0.67,67,0.0,Fast Moving
1152,IF000147,1993.0,29.75,19.07,0.64,67,0.0,Fast Moving
1152,IF000148,1365.0,20.37,31.45,1.54,67,0.0,Fast Moving
1152,IF000150,20.0,0.3,1.7,5.7,2,0.97,Intermittent
1152,IF000151,372.0,5.55,21.24,3.83,5,0.93,Intermittent
1152,IF000165,82.0,1.22,2.22,1.82,20,0.7,Slow Moving
1152,IF000186,1215.0,18.13,8.6,0.47,67,0.0,Fast Moving
1152,IF000187,156.0,2.33,2.87,1.23,41,0.39,Fast Moving
1152,IF000208,229.0,3.42,8.87,2.6,17,0.75,Slow Moving
1152,IF000224,1273.0,19.0,24.36,1.28,52,0.22,Fast Moving
1152,IF000225,1355.0,20.22,17.77,0.88,65,0.03,Fast Moving
1152,IF000226,2970.0,44.33,31.89,0.72,67,0.0,Fast Moving
1152,IF000239,134.0,2.0,6.27,3.14,12,0.82,Slow Moving
1152,IF000253,11215.0,167.39,128.4,0.77,66,0.01,Fast Moving
1152,IF000266,6389.0,95.36,81.98,0.86,66,0.01,Fast Moving
1152,IF000269,442.0,6.6,13.58,2.06,31,0.54,Fast Moving
1152,IF000270,480.0,7.16,12.93,1.81,36,0.46,Fast Moving
1152,IF000282,90.0,1.34,4.31,3.21,8,0.88,Slow Moving
1152,IF000289,269.0,4.01,8.9,2.22,26,0.61,Fast Moving
1152,IF000294,486.0,7.25,9.92,1.37,43,0.36,Fast Moving
1152,IF000295,470.0,7.01,11.59,1.65,26,0.61,Fast Moving
1152,IF000313,820.0,12.24,15.88,1.3,44,0.34,Fast Moving
1152,IF000326,57.0,0.85,1.78,2.09,18,0.73,Slow Moving
1152,IF000330,1380.0,20.6,24.22,1.18,52,0.22,Fast Moving
1152,IF000331,1108.0,16.54,17.19,1.04,54,0.19,Fast Moving
1152,IF000338,50.0,0.75,2.36,3.17,9,0.87,Slow Moving
1152,IF000350,994.0,14.84,16.62,1.12,55,0.18,Fast Moving
1152,IF000365,769.0,11.48,14.1,1.23,43,0.36,Fast Moving
1152,IF000367,1490.0,22.24,23.74,1.07,51,0.24,Fast Moving
1152,IF000371,3580.0,53.43,46.57,0.87,64,0.04,Fast Moving
1152,IF000408,4720.0,70.45,62.64,0.89,62,0.07,Fast Moving
1152,IF000412,560.0,8.36,14.92,1.79,19,0.72,Slow Moving
1152,IF000414,299.0,4.46,6.87,1.54,24,0.64,Fast Moving
1152,IF000416,139.0,2.07,4.38,2.11,18,0.73,Slow Moving
1152,IF000421,641.0,9.57,18.32,1.91,35,0.48,Fast Moving
1152,IF000427,10377.0,154.88,129.19,0.83,67,0.0,Fast Moving
1152,IF000430,166.0,2.48,4.61,1.86,17,0.75,Slow Moving
1152,IF000447,1584.0,23.64,37.61,1.59,35,0.48,Fast Moving
1152,IF000462,171.0,2.55,2.6,1.02,48,0.28,Fast Moving
1152,IF000466,40570.0,605.52,174.76,0.29,67,0.0,Fast Moving
1152,IF000469-N,675.0,10.07,14.0,1.39,34,0.49,Fast Moving
1152,IF000473,11.0,0.16,1.11,6.79,2,0.97,Intermittent
1152,IF000474,97.0,1.45,4.14,2.86,16,0.76,Slow Moving
1152,IF000476,158.0,2.36,5.29,2.24,20,0.7,Slow Moving
1152,IF000480,45.0,0.67,3.1,4.62,4,0.94,Intermittent
1152,IF000499-N,3230.0,48.21,48.74,1.01,58,0.13,Fast Moving
1152,IF000501,1801.0,26.88,18.57,0.69,66,0.01,Fast Moving
1152,IF000502,1699.0,25.36,15.76,0.62,67,0.0,Fast Moving
1152,IF000504,40768.0,608.48,239.93,0.39,67,0.0,Fast Moving
1152,IF000505-N,176.0,2.63,10.72,4.08,9,0.87,Slow Moving
1152,IF000509-N,96.0,1.43,6.89,4.81,6,0.91,Slow Moving
1152,IF000518,29.0,0.43,1.59,3.68,6,0.91,Slow Moving
1152,IF000525,564.0,8.42,27.14,3.22,32,0.52,Fast Moving
1152,IF000528,55.0,0.82,1.13,1.38,30,0.55,Fast Moving
1152,IF000529,80.0,1.19,4.06,3.4,16,0.76,Slow Moving
1152,IF000530,26.0,0.39,2.11,5.43,6,0.91,Slow Moving
1152,IF000536,192.0,2.87,5.1,1.78,24,0.64,Fast Moving
1152,IF000547,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IF000548,478.0,7.13,9.85,1.38,37,0.45,Fast Moving
1152,IF000563,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IF000590,1140.0,17.01,23.69,1.39,46,0.31,Fast Moving
1152,IF000606,444.0,6.63,4.82,0.73,66,0.01,Fast Moving
1152,IF000668,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IF000682,70.0,1.04,2.37,2.27,12,0.82,Slow Moving
1152,IF000694,349.0,5.21,19.15,3.68,22,0.67,Slow Moving
1152,IF000720,120.0,1.79,6.67,3.73,5,0.93,Intermittent
1152,IF000744,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1152,IF000748,232.0,3.46,5.16,1.49,40,0.4,Fast Moving
1152,IF000751,590.0,8.81,9.95,1.13,58,0.13,Fast Moving
1152,IF000752,8.0,0.12,0.68,5.7,2,0.97,Intermittent
1152,IF000786,268.0,4.0,4.72,1.18,52,0.22,Fast Moving
1152,IF000787,390.0,5.82,5.85,1.01,60,0.1,Fast Moving
1152,IF000788,1056.0,15.76,14.79,0.94,64,0.04,Fast Moving
1152,IF000789,1355.0,20.22,25.14,1.24,66,0.01,Fast Moving
1152,IF000790,711.0,10.61,13.66,1.29,61,0.09,Fast Moving
1152,IF000802,859.0,12.82,18.97,1.48,40,0.4,Fast Moving
1152,IF000863,517.0,7.72,7.76,1.01,65,0.03,Fast Moving
1152,IF000864,430.0,6.42,5.52,0.86,64,0.04,Fast Moving
1152,IF000878,160.0,2.39,2.64,1.11,45,0.33,Fast Moving
1152,IF000900,134.0,2.0,3.08,1.54,40,0.4,Fast Moving
1152,IF000907,213.0,3.18,9.23,2.9,19,0.72,Slow Moving
1152,IF000913,242.0,3.61,6.68,1.85,25,0.63,Fast Moving
1152,IF000919,10.0,0.15,1.21,8.12,1,0.99,Intermittent
1152,IF000928,23.0,0.34,1.61,4.68,5,0.93,Intermittent
1152,IF000937,1463.0,21.84,25.45,1.17,51,0.24,Fast Moving
1152,IF000938,3.0,0.04,0.36,8.12,1,0.99,Intermittent
1152,IF000939,143.0,2.13,4.99,2.34,14,0.79,Slow Moving
1152,IF000943,37.0,0.55,2.66,4.81,4,0.94,Intermittent
1152,IF000965,20.0,0.3,0.71,2.39,13,0.81,Slow Moving
1152,IF000973,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1152,IF000974,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IF001059,47.0,0.7,1.29,1.84,19,0.72,Slow Moving
1152,IF001306,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IF001340,11.0,0.16,0.41,2.49,10,0.85,Slow Moving
1152,IF001463,355.0,5.3,3.1,0.58,65,0.03,Fast Moving
1152,IF300007,455.0,6.79,13.06,1.92,28,0.58,Fast Moving
1152,IF300011,337.0,5.03,11.92,2.37,19,0.72,Slow Moving
1152,IF300078,471.0,7.03,8.36,1.19,47,0.3,Fast Moving
1152,IF300081,37.0,0.55,2.13,3.86,5,0.93,Intermittent
1152,IF300085,30.0,0.45,1.88,4.2,4,0.94,Intermittent
1152,IF300087,152.0,2.27,6.85,3.02,9,0.87,Slow Moving
1152,IF300088,479.0,7.15,11.46,1.6,31,0.54,Fast Moving
